Gene Filtered,,,
APC,,,
MLH1,,,
MSH2,,,
NRAS,,,
CHEK2,,,
CTNNB1,,,
DCC,,,
SMAD3,,,
SMAD4,,,
MMP2,,,
PIK3CA,,,
BRAF,,,
TCF7L2,,,
BUB1,,,
TP53,,,
FGFR3,,,
EP300,,,
KLF5,,,
AKT1,,,
MSH6,,,
IGFBP3,,,
KDR,,,
KRAS,,,
ABCB1,,,
POLD1,,,
POLE,,,
RET,,,
STK11,,,
NAMPT,,,
SLCO1B3,,,
EYA4,,,
BUB1B,,,
SYNE1,,,
ABCA1,,,
EVL,,,
LGR6,,,
TCERG1L,,,
ABCB5,,,
IL6ST,,,
DACT1,,,
PRKD1,,,
CD109,,,
HAPLN1,,,
RNF182,,,
GREM1,,,
MLH3,,,
GUCY1A2,,,
SMAD7,,,
MCC,,,
COX1,,,
COX2,,,
MUTYH,,,
PMS2,,,
SH3TC1,,,
PPARG,,,
PRKCE,,,
PTPRD,,,
BMP4,,,
TGFB1,,,
AXIN2,,,
CDH1,,,
ARID1A,,,
GNAS,,,
DLC1,,,
CCND2,,,
RHPN2,,,
FEN1,,,
POLD3,,,
VTI1A,,,
LPAR1,,,
LRP1,,,
TET2,,,
HHIP,,,
SLCO2A1,,,
TMEM238L,,,
LAMC1,,,
PDGFRL,,,
CUBN,,,
YAP1,,,
CHD1,,,
WIF1,,,
PARP1,,,
CYP1A2,,,
CYP1B1,,,
NQO1,,,
DPYD,,,
TYMP,,,
EGFR,,,
FLCN,,,
ERCC2,,,
ESR2,,,
ALDH2,,,
SATB2,,,
FN1,,,
GSTM1,,,
GUCY2C,,,
IGF2,,,
CXCL8,,,
FADS1,,,
SMAD2,,,
SMAD9,,,
MMP1,,,
ABCC1,,,
CYTB,,,
MTHFR,,,
ND4L,,,
MYC,,,
NME1,,,
ODC1,,,
LEF1,,,
KRT20,,,
RNF43,,,
FBXW7,,,
ZMIZ1,,,
PTEN,,,
PTGS2,,,
CCND1,,,
BCL2,,,
SFRP1,,,
SFRP2,,,
NXN,,,
SPARC,,,
SRC,,,
AURKA,,,
TGFBR1,,,
TGFBR2,,,
TLR2,,,
TLR4,,,
TNF,,,
TYMS,,,
XRCC1,,,
TFPI2,,,
CALR,,,
CASP8,,,
LGR5,,,
TNFSF10,,,
PROM1,,,
BOC,,,
DCLK1,,,
MTDH,,,
FADS2,,,
ABCG2,,,
ADH1B,,,
BIRC5,,,
MTRR,,,
NTHL1,,,
WNK1,,,
TGM2,,,
TIAM1,,,
ATG5,,,
CSF2,,,
EPHA1,,,
BMP2,,,
TNFSF13,,,
ZEB2,,,
RRM2,,,
SOD2,,,
CDO1,,,
CSE1L,,,
FPGS,,,
IDH1,,,
MIR106B,,,
MIR26B,,,
MPO,,,
ING4,,,
TLR9,,,
PRKCB,,,
AKR1B10,,,
GGH,,,
EXO1,,,
KL,,,
AKAP12,,,
KLF2,,,
STRAP,,,
DHFR,,,
MIR93,,,
MMP11,,,
ACKR3,,,
KMT2C,,,
SLC19A1,,,
TK1,,,
WRN,,,
GALNT12,,,
ABCC3,,,
MIR1271,,,
AKAP9,,,
ABCC2,,,
GATA5,,,
EPHA3,,,
FAT1,,,
FOLH1,,,
AMACR,,,
GAPDH,,,
CHD5,,,
MIR130B,,,
MKI67,,,
NR4A2,,,
PPP2R1B,,,
PRKCZ,,,
RPS6KB1,,,
SELENOP,,,
BMPR1A,,,
TFRC,,,
ZNF217,,,
SESN2,,,
ATAD1,,,
TP63,,,
ABCB6,,,
PTPRU,,,
TENM1,,,
APC2,,,
POSTN,,,
CFTR,,,
CAPN10,,,
CPE,,,
PRIMA1,,,
CYP2A6,,,
BRINP1,,,
DPEP1,,,
EPHB6,,,
ACSL4,,,
EFEMP1,,,
TPX2,,,
LAMA1,,,
PYCARD,,,
IFNA1,,,
LIFR,,,
ARNT,,,
PER1,,,
XAF1,,,
RTN4,,,
SFRP4,,,
SRSF6,,,
TCF3,,,
TCN2,,,
UMPS,,,
PDGFD,,,
IRS4,,,
TNS4,,,
EIF3H,,,
SELENBP1,,,
RASAL2,,,
RASSF2,,,
ABCC5,,,
TRIM28,,,
ABCC4,,,
MCRS1,,,
GPNMB,,,
CACUL1,,,
CTNND2,,,
CUX1,,,
ADAMTS15,,,
SLC29A1,,,
EPHA7,,,
ERCC6,,,
NTNG1,,,
ABCA4,,,
MTHFD1L,,,
GATA4,,,
GPX4,,,
GSTM3,,,
GTF2B,,,
ACACA,,,
VWA2,,,
NME2,,,
P2RX7,,,
NUSAP1,,,
ACSL5,,,
SERPINB5,,,
ASAP3,,,
PRPS1,,,
SLC12A5,,,
PTPRS,,,
SOX17,,,
SCG5,,,
CENPH,,,
BMP6,,,
TBX1,,,
CAD,,,
ZKSCAN3,,,
FZD4,,,
CD9,,,
DHRS2,,,
SF3A1,,,
CD226,,,
CHL1,,,
PTPRT,,,
CSMD3,,,
UHRF2,,,
LRRC3B,,,
COL3A1,,,
ADORA1,,,
CTBP1,,,
DDIT3,,,
ADAMTS18,,,
DPYSL2,,,
EIF4G1,,,
F5,,,
FBLN2,,,
FBN2,,,
CD93,,,
ACIN1,,,
ZNF292,,,
GSE1,,,
VPS13A,,,
ABCB10,,,
LY96,,,
SETBP1,,,
TTLL3,,,
GHRHR,,,
GLI3,,,
GRIN2A,,,
BRF1,,,
HDC,,,
HK3,,,
HRH1,,,
APOB,,,
IFNA2,,,
TNFRSF9,,,
LIG3,,,
LRP2,,,
CD46,,,
NR3C2,,,
NF1,,,
NFATC1,,,
SLC11A2,,,
NRCAM,,,
SDF4,,,
PCSK2,,,
ABCB4,,,
PKHD1,,,
ATP7B,,,
TRPM7,,,
ODAM,,,
PRSS1,,,
CD248,,,
ADAMTSL3,,,
RARB,,,
RASGRF2,,,
GNB4,,,
RHEB,,,
SFRP5,,,
SKIV2L,,,
FOXL2,,,
TXNRD1,,,
UNG,,,
UQCRC2,,,
KDM6A,,,
ST8SIA4,,,
ANP32A,,,
OBSCN,,,
CDC14A,,,
RUNX1T1,,,
ADAM19,,,
LDB1,,,
FOXH1,,,
NEURL1,,,
CABLES1,,,
OTOP2,,,
DMKN,,,
PPP1R14A,,,
NCR1,,,
QKI,,,
CDH5,,,
MIR1273C,,,
LINC00673,,,
CDH7,,,
PQBP1,,,
CALCOCO2,,,
EFS,,,
BCAS2,,,
TFG,,,
ABCA10,,,
ABCA9,,,
ABCA8,,,
CORO2B,,,
ZNHIT1,,,
UNC13B,,,
ADARB2,,,
ARFGEF1,,,
AKAP3,,,
GNB5,,,
ALDH1L1,,,
DSTN,,,
ADAM29,,,
ERI2,,,
TP53TG1,,,
ADCY8,,,
SLC22A9,,,
OMA1,,,
C8orf34,,,
CSNK1A1L,,,
SPACA7,,,
B4GALNT2,,,
CYB5D2,,,
NLRP8,,,
KDF1,,,
CNTN1,,,
COL4A6,,,
COL7A1,,,
CPO,,,
EVC2,,,
ZNF572,,,
ADORA3,,,
FRMPD2,,,
SYT9,,,
PHETA1,,,
ZNF480,,,
ZNF560,,,
ZNF569,,,
ABCC13,,,
PUS10,,,
CTSH,,,
C2CD6,,,
WDR49,,,
CNTN4,,,
JAKMIP1,,,
ABCA13,,,
IQUB,,,
ERICH1,,,
ZNF540,,,
LONRF2,,,
DEFA4,,,
UGT3A2,,,
HTR3C,,,
DLG3,,,
DMD,,,
DNAH8,,,
DNASE1L3,,,
DPAGT1,,,
EDA,,,
VSTM4,,,
SPAG17,,,
AMZ2P1,,,
SPNS3,,,
PDILT,,,
ABCA3,,,
ETFDH,,,
ETV1,,,
FANCG,,,
AMER2,,,
GJD4,,,
FCN1,,,
FCN2,,,
FERD3L,,,
ITPRID1,,,
ABCD2,,,
FHL3,,,
TFEC,,,
PPM1E,,,
CNKSR2,,,
DIP2C,,,
KDM2A,,,
SNRNP200,,,
MCF2L2,,,
NCDN,,,
LPIN1,,,
FLNC,,,
CAMSAP2,,,
AGTPBP1,,,
KCNH4,,,
ABCA6,,,
ABCA5,,,
CBX5,,,
PIK3R5,,,
RAB38,,,
NPAP1,,,
EML2,,,
TTLL10,,,
GABPB1,,,
GABRA6,,,
FBXL2,,,
GALNS,,,
ZZZ3,,,
RPAP1,,,
EDRF1,,,
ABCA12,,,
CABYR,,,
SACS,,,
AMPD1,,,
CNPPD1,,,
SIGLEC7,,,
SDCBP2,,,
CPAMD8,,,
SALL3,,,
PCDH11X,,,
STK32C,,,
NPBWR2,,,
ACTL9,,,
ATP11C,,,
ANK2,,,
GRID1,,,
GRID2,,,
GRIK3,,,
GRM1,,,
SNX8,,,
ANAPC4,,,
PDZRN4,,,
DONSON,,,
H1-4,,,
H1-5,,,
NT5C,,,
KRT73,,,
HOXC9,,,
HOXD1,,,
HOXD9,,,
HTR5A,,,
CD300E,,,
IPP,,,
ISLR,,,
ABCC6,,,
KCNA10,,,
KCND3,,,
KRTAP10-8,,,
RASL11A,,,
CCDC9B,,,
CFAP77,,,
LAMB3,,,
LIG1,,,
C12orf76,,,
LMO7,,,
AMTN,,,
MAF,,,
MAP1B,,,
MAP2,,,
MYO1B,,,
NDUFA1,,,
NELL1,,,
NID1,,,
NODAL,,,
OSBP,,,
OVGP1,,,
SHANK1,,,
TBX22,,,
AMDHD2,,,
TNNI3K,,,
ZDHHC2,,,
ELOA2,,,
PAIP2,,,
WAC,,,
WNT16,,,
CINP,,,
PEX5L,,,
ERGIC3,,,
PEG3,,,
PGM1,,,
ATP6V1E1,,,
PKNOX1,,,
PMM2,,,
GPR87,,,
TSPEAR,,,
SETD4,,,
ETAA1,,,
CCDC93,,,
ZNHIT6,,,
PPOX,,,
PHIP,,,
ARHGEF10L,,,
PANK4,,,
VRTN,,,
TMEM140,,,
SLC22A15,,,
PRG2,,,
DNAH3,,,
ZDHHC7,,,
MFN1,,,
INTS13,,,
CCAR1,,,
SCN3B,,,
HR,,,
PROS1,,,
KCNQ5,,,
PSMA2,,,
FSTL5,,,
PAK6,,,
MFF,,,
PSMC5,,,
RNPEPL1,,,
CORO1B,,,
JPH3,,,
DSCAML1,,,
LRRC47,,,
NLGN4X,,,
ZNF624,,,
ZNF471,,,
RELCH,,,
VPS18,,,
PTPRN2,,,
ABCD3,,,
ABCD4,,,
PZP,,,
RAB5C,,,
RALGDS,,,
HIVEP3,,,
RBP3,,,
RCN1,,,
TSKS,,,
EXOC4,,,
ABCE1,,,
RPL6,,,
SCNN1B,,,
SCNN1G,,,
DUSP21,,,
DMRTA1,,,
CLSTN2,,,
LRRC4,,,
NCAPG,,,
MS4A5,,,
CHST8,,,
GMCL2,,,
CDH22,,,
ARAP3,,,
PLPPR2,,,
BCL11B,,,
SLC26A10,,,
SLC1A7,,,
SMTN,,,
SLCO1A2,,,
BOLL,,,
SNRPB2,,,
SORL1,,,
SPTBN2,,,
ZFP36L2,,,
CDKL5,,,
SULT2B1,,,
ABCC8,,,
TCOF1,,,
ICAM5,,,
TUBB2A,,,
ZBTB8B,,,
WNT8B,,,
ZNF43,,,
MKRN3,,,
ZNF155,,,
ZNF232,,,
DNALI1,,,
CACNB1,,,
CACNB2,,,
PAX8,,,
CYREN,,,
GDAP1L1,,,
ZSCAN5A,,,
RIC3,,,
PARP8,,,
ZNF385D,,,
MMRN2,,,
ZNF442,,,
CSRNP3,,,
CEBPA-DT,,,
SLC66A2,,,
PREX2,,,
STAM,,,
BPIFB2,,,
TRAF3IP3,,,
ZSCAN16,,,
PBX4,,,
SLC44A4,,,
MLF2,,,
LAS1L,,,
RBM10,,,
CAPN6,,,
GFI1B,,,
H2BC14,,,
OR1E2,,,
FBXO30,,,
TOMM40L,,,
TMEM164,,,
HPS3,,,
LZTS2,,,
CCDC62,,,
PIGO,,,
LMNB2,,,
IGSF21,,,
HAT1,,,
CCNB3,,,
CBFA2T3,,,
DCHS1,,,
ABCB11,,,
MCM3AP,,,
KALRN,,,
FAM110B,,,
ARHGEF1,,,
ZNF804A,,,
MYLK3,,,
SLC33A1,,,
ZMYM4,,,
DSEL,,,
KCNB2,,,
OLFM2,,,
NDST3,,,
SFXN1,,,
AKAP6,,,
MYOT,,,
ABCG1,,,
PPM1F,,,
ZNF432,,,
ACAP1,,,
CLSTN3,,,
